"","ID","age","gender","word","response","correct","rt","block","trial","condition","rt_log"
"1710",17,20,"Male","Hanne","i",1,0.658423952991143,3,14,1,-0.417906249674804
"1711",17,20,"Male","Forældre","e",1,0.791222714993637,3,15,1,-0.234175789538682
"1712",17,20,"Male","Ledelse","i",1,1.09785750502488,3,16,1,0.0933605578212208
"1713",17,20,"Male","Virksomhed","i",1,0.528253210999537,3,17,1,-0.638179543944034
"1714",17,20,"Male","Ole","e",1,0.630363525007851,3,18,1,-0.461458602188804
"1715",17,20,"Male","Ruth","i",1,1.14555747999111,3,20,1,0.135891400605885
"1716",17,20,"Male","Birthe","i",1,0.644485535973217,4,3,1,-0.43930289909954
"1717",17,20,"Male","Sebastian","e",1,0.550685080990661,4,4,1,-0.59659217407275
"1718",17,20,"Male","Bryllup","e",1,1.23880414798623,4,5,1,0.214146517501868
"1719",17,20,"Male","Ruth","i",1,1.07525669102324,4,6,1,0.0725594154228605
"1720",17,20,"Male","Mikkel","e",1,0.676642809004989,4,7,1,-0.390611753864074
"1721",17,20,"Male","Forældre","e",1,0.939632782014087,4,8,1,-0.0622661374764035
"1722",17,20,"Male","Sebastian","e",1,1.09963047801284,4,9,1,0.0949741942882769
"1723",17,20,"Male","Mette","i",1,0.699983099999372,4,10,1,-0.356699087088216
"1724",17,20,"Male","Josefine","i",1,0.506906349968631,4,11,1,-0.679429006518515
"1725",17,20,"Male","Hjem","e",1,0.871782997972332,4,12,1,-0.137214741579151
"1726",17,20,"Male","Ledelse","i",1,0.68626376404427,4,13,1,-0.376493229464422
"1727",17,20,"Male","Løn","i",1,0.576288659009151,4,14,1,-0.55114659970391
"1728",17,20,"Male","Slægtninge","e",1,0.60247653798433,4,15,1,-0.506706555480398
"1729",17,20,"Male","Handel","i",1,0.654860057984479,4,16,1,-0.423333718105804
"1730",17,20,"Male","Birthe","i",1,0.699382582970429,4,17,1,-0.357557357479028
"1731",17,20,"Male","Karriere","i",1,0.487537547014654,4,18,1,-0.718387971992848
"1732",17,20,"Male","Camilla","i",1,0.593438625975978,4,19,1,-0.521821480598118
"1733",17,20,"Male","Ægteskab","e",1,0.902880274050403,4,21,1,-0.102165321232198
"1734",17,20,"Male","Familie","e",1,1.11249480803963,4,22,1,0.106605068116697
"1735",17,20,"Male","Hanne","i",1,0.738147828960791,4,23,1,-0.303611164196108
"1736",17,20,"Male","Ruth","i",1,0.532701803022064,4,24,1,-0.629793480379227
"1737",17,20,"Male","Jens","e",1,0.641797856020276,4,25,1,-0.443481890884918
"1738",17,20,"Male","Løn","i",1,0.914531463000458,4,26,1,-0.089343407149867
"1739",17,20,"Male","Mette","i",1,0.739374807977583,4,27,1,-0.301950303958621
"1740",17,20,"Male","Børn","e",1,1.2797904270119,4,28,1,0.246696335629536
"1741",17,20,"Male","Ole","e",1,0.537786873988807,4,29,1,-0.62029294230873
"1742",17,20,"Male","Rasmus","e",1,0.584235197980888,4,30,1,-0.537451640961749
"1743",17,20,"Male","Ægteskab","e",1,0.603989987983368,4,31,1,-0.504197657371185
"1744",17,20,"Male","Line","i",1,0.652932633005548,4,32,1,-0.426281320409629
"1745",17,20,"Male","Josefine","i",1,0.50672929501161,4,33,1,-0.679778352873289
"1746",17,20,"Male","Morten","e",1,0.667297258041799,4,34,1,-0.404519668114738
"1747",17,20,"Male","Camilla","i",1,0.584487423999235,4,35,1,-0.537020014128283
"1748",17,20,"Male","Akademiker","i",1,0.732764973014127,4,36,1,-0.31093026559905
"1749",17,20,"Male","Ole","e",1,1.03557220398216,4,37,1,0.0349541280388527
"1750",17,20,"Male","Virksomhed","i",1,0.753799221012741,4,38,1,-0.282629231563351
"1751",17,20,"Male","Ægteskab","e",1,0.591249562974554,4,39,1,-0.525517078331357
"1752",17,20,"Male","Casper","e",1,0.709789863030892,4,40,1,-0.342786320315943
"1753",17,20,"Male","Ledelse","e",1,0.621313987008762,6,3,0,-0.475918709677944
"1754",17,20,"Male","Ruth","i",1,0.903085013967939,6,4,0,-0.101938583852725
"1755",17,20,"Male","Slægtninge","i",1,0.984236271004193,6,5,0,-0.0158892979432118
"1756",17,20,"Male","Kontor","e",1,0.779453664028551,6,6,0,-0.249162035447336
"1757",17,20,"Male","Forældre","i",1,0.747391659999266,6,7,0,-0.29116592067743
"1758",17,20,"Male","Jens","e",1,0.78146997699514,6,8,0,-0.246578547011295
"1759",17,20,"Male","Sebastian","e",1,0.526671048020944,6,9,0,-0.641179122636728
"1760",17,20,"Male","Akademiker","e",1,1.04529711097712,6,10,0,0.0443011617309476
"1761",17,20,"Male","Børn","i",1,0.681888618972152,6,11,0,-0.382888949766168
"1762",17,20,"Male","Hanne","i",1,0.737043072993401,6,12,0,-0.305108944818881
"1763",17,20,"Male","Familie","i",1,0.690243447024841,6,13,0,-0.370710921842667
"1764",17,20,"Male","Hanne","i",1,0.478311098995619,6,14,0,-0.73749392347288
"1765",17,20,"Male","Forældre","i",1,0.591333313030191,6,15,0,-0.525375439115236
"1766",17,20,"Male","Virksomhed","e",1,0.882234121963847,6,17,0,-0.125297813796023
"1767",17,20,"Male","Ole","e",1,0.419304181996267,6,18,0,-0.86915865109826
"1768",17,20,"Male","Bryllup","i",1,0.615190864016768,6,19,0,-0.485822711328853
"1769",17,20,"Male","Sebastian","e",1,0.617420796013903,7,4,0,-0.482204484271266
"1770",17,20,"Male","Bryllup","i",1,0.918946190970019,7,5,0,-0.0845277100599088
"1771",17,20,"Male","Ruth","i",1,0.631059478968382,7,6,0,-0.460355159443663
"1772",17,20,"Male","Forældre","i",1,0.686908913019579,7,8,0,-0.375553582130109
"1773",17,20,"Male","Sebastian","e",1,1.01248334901175,7,9,0,0.0124060744428313
"1774",17,20,"Male","Mette","i",1,0.601508438994642,7,10,0,-0.508314713749542
"1775",17,20,"Male","Josefine","i",1,1.17881004599622,7,11,0,0.16450549406787
"1776",17,20,"Male","Hjem","i",1,0.663739272975363,7,12,0,-0.409865867798974
"1777",17,20,"Male","Ledelse","e",1,0.628681138972752,7,13,0,-0.464131084086473
"1778",17,20,"Male","Løn","e",1,0.655859397957101,7,14,0,-0.421808845392983
"1779",17,20,"Male","Slægtninge","i",1,0.791812617972028,7,15,0,-0.233430508630024
"1780",17,20,"Male","Handel","e",1,0.655702752992511,7,16,0,-0.422047713166381
"1781",17,20,"Male","Birthe","i",1,0.770924084004946,7,17,0,-0.260165374592359
"1782",17,20,"Male","Karriere","e",1,0.571243999991566,7,18,0,-0.559938840125923
"1783",17,20,"Male","Camilla","i",1,0.523832997016143,7,19,0,-0.646582353443738
"1784",17,20,"Male","Forældre","i",1,0.772078580979723,7,20,0,-0.258668945303654
"1785",17,20,"Male","Familie","i",1,0.542398190998938,7,22,0,-0.611754877540462
"1786",17,20,"Male","Ruth","i",1,0.441070386965293,7,24,0,-0.818550808640183
"1787",17,20,"Male","Løn","e",1,1.31273860303918,7,26,0,0.27211549175309
"1788",17,20,"Male","Mette","i",1,0.701433397014625,7,27,0,-0.354629327618297
"1789",17,20,"Male","Børn","i",1,0.916093837004155,7,28,0,-0.087636477410571
"1790",17,20,"Male","Ole","e",1,0.754369790025521,7,29,0,-0.281872593499812
"1791",17,20,"Male","Rasmus","e",1,0.497882341966033,7,30,0,-0.697391490983921
"1792",17,20,"Male","Line","i",1,1.09779425599845,7,32,0,0.0933029448358053
"1793",17,20,"Male","Josefine","i",1,0.554547079023905,7,33,0,-0.589603572236026
"1794",17,20,"Male","Camilla","i",1,0.651952421001624,7,35,0,-0.4277836936421
"1795",17,20,"Male","Akademiker","e",1,1.12983664002968,7,36,0,0.122073055928112
"1796",17,20,"Male","Ole","e",1,0.688672014977783,7,37,0,-0.372990151818172
"1797",17,20,"Male","Virksomhed","e",1,0.568805077986326,7,38,0,-0.564217472990189
"1798",17,20,"Male","Ægteskab","i",1,0.935175889986567,7,39,0,-0.067020649752661
"1799",17,20,"Male","Casper","e",1,1.17452272196533,7,40,0,0.160861871004905
"1800",18,21,"Female","Handel","i",1,0.705803100005141,3,3,1,-0.348418975564241
"1801",18,21,"Female","Karriere","i",1,0.849004899995634,3,4,1,-0.163690321196709
"1802",18,21,"Female","Kontor","i",1,0.622548600003938,3,5,1,-0.473933581395274
"1803",18,21,"Female","Bryllup","e",1,0.607695500002592,3,6,1,-0.498081344833537
"1804",18,21,"Female","Akademiker","i",1,0.611023200006457,3,7,1,-0.492620349980739
"1805",18,21,"Female","Line","i",1,0.64291849998699,3,8,1,-0.441737312409361
"1806",18,21,"Female","Ruth","i",1,0.532143400007044,3,9,1,-0.630842277076846
"1807",18,21,"Female","Birthe","i",1,0.438372999997227,3,10,1,-0.82468513284249
"1808",18,21,"Female","Ægteskab","e",1,0.614432000002125,3,11,1,-0.487057015168172
"1809",18,21,"Female","Handel","i",1,1.19050569999672,3,12,1,0.174378174834805
"1810",18,21,"Female","Josefine","i",1,0.518663499999093,3,13,1,-0.656499968330754
"1811",18,21,"Female","Rasmus","e",1,0.576246500000707,3,14,1,-0.551219758441209
"1812",18,21,"Female","Slægtninge","e",1,1.38560969999526,3,15,1,0.326140259375474
"1813",18,21,"Female","Mikkel","e",1,0.805357200006256,3,16,1,-0.216469373265314
"1814",18,21,"Female","Løn","i",1,0.614863399998285,3,17,1,-0.486355149670475
"1815",18,21,"Female","Sebastian","e",1,0.582249800005229,3,18,1,-0.540855713703827
"1816",18,21,"Female","Hanne","i",1,0.580780099990079,3,19,1,-0.543383079161025
"1817",18,21,"Female","Mette","i",1,0.512029999998049,3,20,1,-0.669372061912987
"1818",18,21,"Female","Virksomhed","i",1,0.594212000010884,4,3,1,-0.520519120918769
"1819",18,21,"Female","Hanne","i",1,0.494140199996764,4,4,1,-0.704935996397958
"1820",18,21,"Female","Kontor","i",1,0.897706700008712,4,5,1,-0.107911878719763
"1821",18,21,"Female","Bryllup","e",1,0.596735999992234,4,6,1,-0.516280474461969
"1822",18,21,"Female","Josefine","i",1,0.495525599995744,4,7,1,-0.702136261570408
"1823",18,21,"Female","Hjem","e",1,0.728055100000347,4,8,1,-0.31737854683589
"1824",18,21,"Female","Ruth","i",1,0.516781299986178,4,9,1,-0.660135511405682
"1825",18,21,"Female","Hjem","e",1,0.592181599989999,4,10,1,-0.523941934398497
"1826",18,21,"Female","Løn","i",1,0.592201399995247,4,11,1,-0.523908499259273
"1827",18,21,"Female","Slægtninge","e",1,0.583444299991243,4,12,1,-0.538806290267429
"1828",18,21,"Female","Akademiker","i",1,0.638194099999964,4,13,1,-0.449112809931645
"1829",18,21,"Female","Line","i",1,0.546127599998727,4,14,1,-0.60490263090937
"1830",18,21,"Female","Familie","e",1,0.585414600005606,4,15,1,-0.535434964813956
"1831",18,21,"Female","Slægtninge","e",1,0.649274199997308,4,16,1,-0.43190015536064
"1832",18,21,"Female","Forældre","e",1,0.629844800001592,4,17,1,-0.46228183914933
"1833",18,21,"Female","Birthe","i",1,0.498481100003119,4,18,1,-0.696189604033955
"1834",18,21,"Female","Line","i",1,0.524539299993194,4,19,1,-0.645234925462425
"1835",18,21,"Female","Ole","e",1,0.55553540000983,4,20,1,-0.587822945542559
"1836",18,21,"Female","Handel","i",1,0.579040699987672,4,21,1,-0.54638251029124
"1837",18,21,"Female","Børn","e",1,0.601023099996382,4,22,1,-0.509121909251491
"1838",18,21,"Female","Virksomhed","i",1,0.615620800002944,4,23,1,-0.4851240894093
"1839",18,21,"Female","Kontor","i",1,0.511822300002677,4,24,1,-0.669777784492739
"1840",18,21,"Female","Forældre","e",1,1.57771159999538,4,26,1,0.455975442726437
"1841",18,21,"Female","Hjem","e",1,0.451849200006109,4,27,1,-0.79440678312128
"1842",18,21,"Female","Karriere","i",1,0.573767099995166,4,28,1,-0.555531714138366
"1843",18,21,"Female","Casper","e",1,0.827095300002838,4,29,1,-0.189835354802128
"1844",18,21,"Female","Jens","e",1,1.09921140001097,4,30,1,0.0945930136211888
"1845",18,21,"Female","Løn","i",1,1.36657189999823,4,31,1,0.312305341173216
"1846",18,21,"Female","Mette","i",1,0.618086900009075,4,32,1,-0.481126216508379
"1847",18,21,"Female","Familie","e",1,0.777707800007192,4,33,1,-0.251404403747901
"1848",18,21,"Female","Casper","e",1,0.601565200006007,4,34,1,-0.508220353754331
"1849",18,21,"Female","Ledelse","i",1,0.804029099992476,4,35,1,-0.218119816437665
"1850",18,21,"Female","Ole","e",1,1.07753439999942,4,36,1,0.0746754682396737
"1851",18,21,"Female","Sebastian","e",1,0.454944400000386,4,37,1,-0.787580065299296
"1852",18,21,"Female","Mikkel","e",1,0.450450000003912,4,38,1,-0.797508195876004
"1853",18,21,"Female","Handel","i",1,0.586385600006906,4,39,1,-0.53377768531608
"1854",18,21,"Female","Børn","e",1,0.632587600004626,4,40,1,-0.457936569939399
"1855",18,21,"Female","Handel","e",1,1.24542020000808,6,3,0,0.219472983019621
"1856",18,21,"Female","Karriere","e",1,0.596795399993425,6,4,0,-0.516180937908107
"1857",18,21,"Female","Kontor","e",1,0.565020699999877,6,5,0,-0.570892911338896
"1858",18,21,"Female","Bryllup","i",1,0.554616199995507,6,6,0,-0.589478935993555
"1859",18,21,"Female","Akademiker","e",1,0.682088799992925,6,7,0,-0.382595424346426
"1860",18,21,"Female","Line","i",1,0.502298999999766,6,8,0,-0.688559719070711
"1861",18,21,"Female","Ruth","i",1,0.534124399986467,6,9,0,-0.627126508376468
"1862",18,21,"Female","Birthe","i",1,0.462388800006011,6,10,0,-0.771349183357602
"1863",18,21,"Female","Ægteskab","i",1,0.548719400001573,6,11,0,-0.600168079242658
"1864",18,21,"Female","Handel","e",1,1.26496079999197,6,12,0,0.235041133550699
"1865",18,21,"Female","Josefine","i",1,0.637355699989712,6,13,0,-0.450427380528568
"1866",18,21,"Female","Rasmus","e",1,0.644858200001181,6,14,0,-0.438724831315219
"1867",18,21,"Female","Slægtninge","i",1,1.01699610000651,6,15,0,0.0168532822572103
"1868",18,21,"Female","Mikkel","e",1,0.913804399999208,6,16,0,-0.0901387348074256
"1869",18,21,"Female","Løn","e",1,1.14107220000005,6,17,0,0.131968346704496
"1870",18,21,"Female","Sebastian","e",1,0.749098699991009,6,18,0,-0.28888452845764
"1871",18,21,"Female","Hanne","i",1,0.582721400001901,6,19,0,-0.540046079916433
"1872",18,21,"Female","Mette","i",1,0.509632100001909,6,20,0,-0.674066186123414
"1873",18,21,"Female","Virksomhed","e",1,1.19017699999677,7,3,0,0.174102035555897
"1874",18,21,"Female","Hanne","i",1,0.815234000008786,7,4,0,-0.204280090376153
"1875",18,21,"Female","Kontor","e",1,1.01206630001252,7,5,0,0.0119940825656996
"1876",18,21,"Female","Bryllup","i",1,0.610843700007536,7,6,0,-0.492914162670502
"1877",18,21,"Female","Josefine","i",1,0.70425380000961,7,7,0,-0.35061647641542
"1878",18,21,"Female","Hjem","i",1,1.10441159999755,7,8,0,0.0993127044572632
"1879",18,21,"Female","Ruth","i",1,0.599155800009612,7,9,0,-0.512233614503884
"1880",18,21,"Female","Hjem","i",1,0.650751099994523,7,10,0,-0.429628044760028
"1881",18,21,"Female","Løn","e",1,0.59772520000115,7,11,0,-0.514624162419238
"1882",18,21,"Female","Slægtninge","i",1,0.555812200007495,7,12,0,-0.587324811559305
"1883",18,21,"Female","Akademiker","e",1,0.619404799988843,7,13,0,-0.478996262056137
"1884",18,21,"Female","Line","i",1,0.518122299996321,7,14,0,-0.657543964210964
"1885",18,21,"Female","Familie","i",1,0.703816699999152,7,15,0,-0.351237326045457
"1886",18,21,"Female","Slægtninge","i",1,0.933094400010305,7,16,0,-0.0692489042495015
"1887",18,21,"Female","Forældre","i",1,0.524486399997841,7,17,0,-0.645335780942702
"1888",18,21,"Female","Birthe","i",1,0.504146600011154,7,18,0,-0.684888180168125
"1889",18,21,"Female","Line","i",1,0.418544300002395,7,19,0,-0.870972540407711
"1890",18,21,"Female","Ole","e",1,0.606725099991309,7,20,0,-0.499679473550759
"1891",18,21,"Female","Handel","e",1,0.809091599992826,7,21,0,-0.211843142136924
"1892",18,21,"Female","Børn","i",1,0.519039399994654,7,22,0,-0.655775483486383
"1893",18,21,"Female","Virksomhed","e",1,0.741884000002756,7,23,0,-0.298562382264318
"1894",18,21,"Female","Kontor","e",1,0.692840400006389,7,24,0,-0.36695560933713
"1895",18,21,"Female","Camilla","i",1,0.531855900000664,7,25,0,-0.631382690991356
"1896",18,21,"Female","Forældre","i",1,1.34587520000059,7,26,0,0.297044507756383
"1897",18,21,"Female","Hjem","i",1,0.426988400009577,7,27,0,-0.850998432376439
"1898",18,21,"Female","Casper","e",1,0.633641600012197,7,29,0,-0.456271784052313
"1899",18,21,"Female","Jens","e",1,0.351791799999774,7,30,0,-1.0447157556491
"1900",18,21,"Female","Familie","i",1,1.02714350000315,7,33,0,0.0267816485497746
"1901",18,21,"Female","Casper","e",1,0.723392800005968,7,34,0,-0.323802912505145
"1902",18,21,"Female","Ledelse","e",1,1.00755100000242,7,35,0,0.0075226339073332
"1903",18,21,"Female","Ole","e",1,0.67287710000528,7,36,0,-0.396192581161758
"1904",18,21,"Female","Sebastian","e",1,0.941069499996956,7,37,0,-0.06073828452903
"1905",18,21,"Female","Mikkel","e",1,0.423158499994315,7,38,0,-0.860008465641764
"1906",18,21,"Female","Handel","e",1,0.73555209999904,7,39,0,-0.307133905284839
"1907",19,20,"Male","Mette","i",1,0.729260960302781,3,3,1,-0.315723640792526
"1908",19,20,"Male","Akademiker","i",1,1.5254862215661,3,5,1,0.42231319305651
"1909",19,20,"Male","Ægteskab","e",1,0.786131352506345,3,6,1,-0.24063138536709
"1910",19,20,"Male","Løn","i",1,0.657280067040119,3,7,1,-0.419645069685717
"1911",19,20,"Male","Ruth","i",1,0.873146200028714,3,8,1,-0.135652268631506
"1912",19,20,"Male","Kontor","i",1,1.029421751271,3,9,1,0.0289972380608833
"1913",19,20,"Male","Camilla","i",1,0.758786199352471,3,10,1,-0.276035228550468
"1914",19,20,"Male","Line","i",1,0.553505755960941,3,11,1,-0.591483127680758
"1915",19,20,"Male","Børn","e",1,0.703752929315669,3,12,1,-0.351327937099004
"1916",19,20,"Male","Josefine","i",1,0.614367698144633,3,13,1,-0.487161673165155
"1917",19,20,"Male","Ole","e",1,0.566661962686339,3,14,1,-0.567992338782148
"1918",19,20,"Male","Rasmus","e",1,0.536550862976583,3,15,1,-0.622593916229747
"1919",19,20,"Male","Ledelse","i",1,0.82764749150374,3,16,1,-0.189167950146574
"1920",19,20,"Male","Bryllup","e",1,0.524027129198657,3,17,1,-0.646211822721404
"1921",19,20,"Male","Handel","i",1,0.615401293180184,3,18,1,-0.485480714731138
"1922",19,20,"Male","Bryllup","e",1,0.618551684048725,3,19,1,-0.480374527102069
"1923",19,20,"Male","Jens","e",1,0.684074853314087,3,20,1,-0.379687932677406
"1924",19,20,"Male","Løn","i",1,0.816327124048257,4,3,1,-0.202940117037839
"1925",19,20,"Male","Børn","e",1,0.661740733135957,4,4,1,-0.412881441545388
"1926",19,20,"Male","Josefine","i",1,1.03563144660438,4,5,1,0.0350113340236218
"1927",19,20,"Male","Morten","e",1,0.871932998066768,4,7,1,-0.137042695104671
"1928",19,20,"Male","Akademiker","i",1,0.547902875405271,4,8,1,-0.601657242403955
"1929",19,20,"Male","Mikkel","e",1,0.543141153932083,4,9,1,-0.610386040837079
"1930",19,20,"Male","Hanne","i",1,0.579537640471244,4,10,1,-0.54552466495322
"1931",19,20,"Male","Bryllup","e",1,0.578203845303506,4,12,1,-0.547828798948976
"1932",19,20,"Male","Karriere","i",1,0.546083713910775,4,13,1,-0.604982992808969
"1933",19,20,"Male","Løn","i",1,0.505036691145506,4,14,1,-0.683124196612402
"1934",19,20,"Male","Virksomhed","i",1,0.545666769292438,4,15,1,-0.605746802205021
"1935",19,20,"Male","Slægtninge","e",1,0.604165597556857,4,16,1,-0.503906950484046
"1936",19,20,"Male","Ruth","i",1,0.499297394853784,4,17,1,-0.694553379086253
"1937",19,20,"Male","Josefine","i",1,0.45361865175073,4,18,1,-0.790498408034056
"1938",19,20,"Male","Jens","e",1,0.564897538541118,4,20,1,-0.571110911996017
"1939",19,20,"Male","Mikkel","e",1,0.548256102367304,4,21,1,-0.601012761117167
"1940",19,20,"Male","Line","i",1,1.02537589162239,4,23,1,0.0250592688977693
"1941",19,20,"Male","Camilla","i",1,0.559094524563989,4,24,1,-0.581436724301036
"1942",19,20,"Male","Birthe","i",1,0.447094216651749,4,25,1,-0.804985931071336
"1943",19,20,"Male","Line","i",1,0.611965669435449,4,27,1,-0.491079093736944
"1944",19,20,"Male","Mette","i",1,0.591921109793475,4,28,1,-0.524381913462094
"1945",19,20,"Male","Sebastian","e",1,0.677055216307053,4,30,1,-0.390002449119423
"1946",19,20,"Male","Hjem","e",1,0.652806999540189,4,31,1,-0.426473753054875
"1947",19,20,"Male","Bryllup","e",1,0.51767075486714,4,32,1,-0.65841584717188
"1948",19,20,"Male","Familie","e",1,0.553033646341646,4,33,1,-0.592336436016564
"1949",19,20,"Male","Akademiker","i",1,0.589010194817092,4,34,1,-0.529311786792581
"1950",19,20,"Male","Ægteskab","e",1,0.656535553600406,4,35,1,-0.420778430421745
"1951",19,20,"Male","Karriere","i",1,0.73754426027881,4,36,1,-0.304429178631557
"1952",19,20,"Male","Rasmus","e",1,0.666659824491944,4,37,1,-0.405475371422916
"1953",19,20,"Male","Josefine","i",1,0.62674475289532,4,38,1,-0.467215913904874
"1954",19,20,"Male","Mette","i",1,0.615462445042795,6,3,0,-0.48538135058422
"1955",19,20,"Male","Virksomhed","e",1,0.710040454316186,6,4,0,-0.342433332659835
"1956",19,20,"Male","Akademiker","e",1,0.573749593750108,6,5,0,-0.555562225668447
"1957",19,20,"Male","Løn","e",1,0.517054532072507,6,7,0,-0.659606932139579
"1958",19,20,"Male","Ruth","i",1,0.520494859811151,6,8,0,-0.652975266458775
"1959",19,20,"Male","Kontor","e",1,0.5762055045343,6,9,0,-0.551290903211251
"1960",19,20,"Male","Camilla","i",1,0.512191888614325,6,10,0,-0.669055941706176
"1961",19,20,"Male","Line","i",1,0.50452395612956,6,11,0,-0.68413995542078
"1962",19,20,"Male","Ole","e",1,0.691785976960091,6,14,0,-0.368478653051542
"1963",19,20,"Male","Rasmus","e",1,0.490629222884309,6,15,0,-0.712066583329775
"1964",19,20,"Male","Ledelse","e",1,0.502213869069237,6,16,0,-0.688729216014661
"1965",19,20,"Male","Bryllup","i",1,0.569987684080843,6,17,0,-0.562140525262687
"1966",19,20,"Male","Handel","e",1,0.537075144122355,6,18,0,-0.621617261074265
"1967",19,20,"Male","Jens","e",1,0.622366192867048,6,20,0,-0.474226624966192
"1968",19,20,"Male","Løn","e",1,0.546430953952949,7,3,0,-0.604347321610987
"1969",19,20,"Male","Børn","i",1,0.558669454825576,7,4,0,-0.582197295882767
"1970",19,20,"Male","Josefine","i",1,0.524059201881755,7,5,0,-0.64615062035256
"1971",19,20,"Male","Familie","i",1,0.5652593181876,7,6,0,-0.570470682886782
"1972",19,20,"Male","Morten","e",1,0.541708574950462,7,7,0,-0.613027106739932
"1973",19,20,"Male","Hanne","i",1,0.710963291756343,7,10,0,-0.3411344795464
"1974",19,20,"Male","Akademiker","e",1,0.600910008390201,7,11,0,-0.509310092114124
"1975",19,20,"Male","Bryllup","i",1,0.590437642182223,7,12,0,-0.526891250644559
"1976",19,20,"Male","Karriere","e",1,0.552681274682982,7,13,0,-0.592973800429204
"1977",19,20,"Male","Løn","e",1,0.523907391238026,7,14,0,-0.646440344559014
"1978",19,20,"Male","Virksomhed","e",1,0.685714835504768,7,15,0,-0.377293429364002
"1979",19,20,"Male","Ruth","i",1,0.661055233416846,7,17,0,-0.413917882232854
"1980",19,20,"Male","Josefine","i",1,0.443836061633192,7,18,0,-0.812300015288172
"1981",19,20,"Male","Morten","e",1,0.506828483950812,7,19,0,-0.679582628580944
"1982",19,20,"Male","Jens","e",1,0.49412813669187,7,20,0,-0.70496040941302
"1983",19,20,"Male","Mikkel","e",1,0.48086031715502,7,21,0,-0.732178451976003
"1984",19,20,"Male","Børn","i",1,0.675568327598739,7,22,0,-0.392200975551883
"1985",19,20,"Male","Birthe","i",1,0.698079916503048,7,25,0,-0.359421689216277
"1986",19,20,"Male","Ledelse","e",1,0.559378474543337,7,26,0,-0.580928978498187
"1987",19,20,"Male","Line","i",1,0.774530456197681,7,27,0,-0.255498296208659
"1988",19,20,"Male","Mette","i",1,0.477904928062344,7,28,0,-0.738343461540031
"1989",19,20,"Male","Løn","e",1,0.526751595083624,7,29,0,-0.64102619814177
"1990",19,20,"Male","Familie","i",1,0.632886881852755,7,33,0,-0.457463574461419
"1991",19,20,"Male","Akademiker","e",1,0.865959785180166,7,34,0,-0.143916808934251
"1992",19,20,"Male","Ægteskab","i",1,0.636174543702509,7,35,0,-0.452282313509904
"1993",19,20,"Male","Karriere","e",1,0.903238483762834,7,36,0,-0.101768658813874
"1994",19,20,"Male","Josefine","i",1,0.566824464156525,7,38,0,-0.56770561021187
"1995",19,20,"Male","Kontor","e",1,0.752300251449924,7,40,0,-0.284619764174459
"1996",20,21,"Female","Casper","e",1,1.06292806309648,3,3,1,0.0610274235952376
"1997",20,21,"Female","Jens","e",1,0.674101301789051,3,4,1,-0.394374879973369
"1998",20,21,"Female","Morten","e",1,0.731645386607852,3,5,1,-0.312459326926778
"1999",20,21,"Female","Hjem","e",1,2.22824230178958,3,6,1,0.801213069199241
"2000",20,21,"Female","Josefine","i",1,1.13935734979168,3,7,1,0.13046437519898
"2001",20,21,"Female","Bryllup","e",1,1.30038582574343,3,8,1,0.262661009467748
"2002",20,21,"Female","Jens","e",1,0.693522893401678,3,9,1,-0.365971028378203
"2003",20,21,"Female","Sebastian","e",1,0.704286833730293,3,10,1,-0.350569571526916
"2004",20,21,"Female","Børn","e",1,1.45428861872642,3,11,1,0.374516859224692
"2005",20,21,"Female","Virksomhed","i",1,0.813124858308583,3,12,1,-0.206870603970776
"2006",20,21,"Female","Ægteskab","e",1,1.04266931083112,3,13,1,0.0417840699750856
"2007",20,21,"Female","Line","i",1,0.990489569405327,3,14,1,-0.00955594353469162
"2008",20,21,"Female","Virksomhed","i",1,0.852455343992915,3,15,1,-0.159634453609475
"2009",20,21,"Female","Forældre","e",1,0.776554860800388,3,16,1,-0.25288798750417
"2010",20,21,"Female","Akademiker","i",1,0.731036258526728,3,17,1,-0.313292219194706
"2011",20,21,"Female","Slægtninge","e",1,0.708164726092946,3,18,1,-0.345078548377395
"2012",20,21,"Female","Karriere","i",1,0.737061048464966,3,19,1,-0.305084556485244
"2013",20,21,"Female","Hanne","i",1,0.602964512596373,3,20,1,-0.505896935402398
"2014",20,21,"Female","Familie","e",1,0.880504242042662,4,3,1,-0.127260533291824
"2015",20,21,"Female","Morten","e",1,0.654617235515616,4,4,1,-0.423704587418088
"2016",20,21,"Female","Ole","e",1,0.596206983944285,4,5,1,-0.517167383710357
"2017",20,21,"Female","Forældre","e",1,1.01457846551784,4,6,1,0.0144732213222538
"2018",20,21,"Female","Hanne","i",1,0.807006802599062,4,7,1,-0.214423181256933
"2019",20,21,"Female","Rasmus","e",1,0.701219327165745,4,8,1,-0.354934563328964
"2020",20,21,"Female","Casper","e",1,0.726175728763337,4,9,1,-0.319963242808665
"2021",20,21,"Female","Josefine","i",1,0.668741867135395,4,10,1,-0.402357142138737
"2022",20,21,"Female","Ole","e",1,0.580383487409563,4,11,1,-0.544066208739396
"2023",20,21,"Female","Slægtninge","e",1,0.747124379937304,4,12,1,-0.291523601769729
"2024",20,21,"Female","Ruth","i",1,0.73746445638244,4,13,1,-0.30453738666524
"2025",20,21,"Female","Virksomhed","i",1,0.6299500024179,4,14,1,-0.462114823987258
"2026",20,21,"Female","Camilla","i",1,0.63593106008193,4,15,1,-0.452665117614891
